Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
3,FindOpenSeats,1750957153.413164,216749,33,1
1,DeleteReservation,1750957153.414853,29,56,1
6,UpdateReservation,1750957153.414908,48,56,1
6,UpdateReservation,1750957153.414988,73,56,1
6,UpdateReservation,1750957153.415095,47,56,1
5,UpdateCustomer,1750957153.415168,23224,56,1
6,UpdateReservation,1750957153.416592,42,54,1
4,NewReservation,1750957153.416652,4287849,54,1
4,NewReservation,1750957153.416941,4352722,79,1
1,DeleteReservation,1750957153.420025,26,69,1
3,FindOpenSeats,1750957153.420075,7234,69,1
4,NewReservation,1750957153.420236,4288661,2,1
4,NewReservation,1750957153.423319,4339563,41,1
6,UpdateReservation,1750957153.427347,84,69,1
4,NewReservation,1750957153.427468,4334688,69,1
6,UpdateReservation,1750957153.432504,71,72,1
6,UpdateReservation,1750957153.432595,27,72,1
3,FindOpenSeats,1750957153.432637,202645,72,1
2,FindFlights,1750957153.433873,1302454,22,1
1,DeleteReservation,1750957153.438440,28,56,1
6,UpdateReservation,1750957153.438489,49,56,1
2,FindFlights,1750957153.438491,1562517,55,1
3,FindOpenSeats,1750957153.438561,200797,56,1
3,FindOpenSeats,1750957153.442630,211834,27,1
2,FindFlights,1750957153.453666,1076730,28,1
6,UpdateReservation,1750957153.594828,539,32,1
3,FindOpenSeats,1750957153.594891,9672,9,1
3,FindOpenSeats,1750957153.595401,11099,32,1
3,FindOpenSeats,1750957153.603176,10486,58,1
5,UpdateCustomer,1750957153.604607,34531,9,1
3,FindOpenSeats,1750957153.606536,9109,32,1
4,NewReservation,1750957153.613715,4095540,58,1
3,FindOpenSeats,1750957153.613841,9247,63,1
4,NewReservation,1750957153.615674,4101431,32,1
1,DeleteReservation,1750957153.623132,33,63,1
4,NewReservation,1750957153.623189,4087930,63,1
3,FindOpenSeats,1750957153.630020,10424,33,1
4,NewReservation,1750957153.635116,4079970,35,1
3,FindOpenSeats,1750957153.635327,10362,72,1
3,FindOpenSeats,1750957153.635748,10984,26,1
4,NewReservation,1750957153.639173,4070549,9,1
2,FindFlights,1750957153.639405,1328955,56,1
6,UpdateReservation,1750957153.640485,75,33,1
3,FindOpenSeats,1750957153.640595,7935,33,1
1,DeleteReservation,1750957153.642885,28,77,1
3,FindOpenSeats,1750957153.642937,7253,77,1
5,UpdateCustomer,1750957153.645725,18590,72,1
6,UpdateReservation,1750957153.646761,57,26,1
3,FindOpenSeats,1750957153.646848,11701,26,1
3,FindOpenSeats,1750957153.647741,16134,48,1
3,FindOpenSeats,1750957153.648564,7145,33,1
4,NewReservation,1750957153.650218,4066786,77,1
4,NewReservation,1750957153.651922,4057709,53,1
4,NewReservation,1750957153.654515,4064015,27,1
4,NewReservation,1750957153.655739,4052873,33,1
5,UpdateCustomer,1750957153.658580,64292,26,1
3,FindOpenSeats,1750957153.658962,8892,78,1
3,FindOpenSeats,1750957153.663910,7048,48,1
3,FindOpenSeats,1750957153.664351,9772,72,1
4,NewReservation,1750957153.664456,4051735,52,1
5,UpdateCustomer,1750957153.667891,29491,78,1
3,FindOpenSeats,1750957153.669776,9344,80,1
2,FindFlights,1750957153.670065,976432,5,1
3,FindOpenSeats,1750957153.671100,8392,48,1
3,FindOpenSeats,1750957153.674177,9144,72,1
3,FindOpenSeats,1750957153.679179,10435,80,1
3,FindOpenSeats,1750957153.679530,8603,48,1
1,DeleteReservation,1750957153.683351,32,72,1
4,NewReservation,1750957153.683399,4032604,72,1
3,FindOpenSeats,1750957153.686231,9079,29,1
6,UpdateReservation,1750957153.688189,70,48,1
3,FindOpenSeats,1750957153.688276,8417,48,1
5,UpdateCustomer,1750957153.689645,16913,80,1
3,FindOpenSeats,1750957153.695334,9842,29,1
6,UpdateReservation,1750957153.696721,88,48,1
6,UpdateReservation,1750957153.696828,25,48,1
4,NewReservation,1750957153.696864,4014615,48,1
3,FindOpenSeats,1750957153.697419,8242,78,1
5,UpdateCustomer,1750957153.705241,17196,29,1
1,DeleteReservation,1750957153.705688,52,78,1
5,UpdateCustomer,1750957153.705760,17489,78,1
3,FindOpenSeats,1750957153.706581,8622,80,1
3,FindOpenSeats,1750957153.715234,8110,80,1
3,FindOpenSeats,1750957153.722467,8028,29,1
4,NewReservation,1750957153.722898,3989234,26,1
6,UpdateReservation,1750957153.723278,71,78,1
3,FindOpenSeats,1750957153.723374,7574,80,1
1,DeleteReservation,1750957153.723376,16,78,1
2,FindFlights,1750957153.723402,1342645,78,1
4,NewReservation,1750957153.730527,3980444,29,1
3,FindOpenSeats,1750957153.730975,8137,80,1
2,FindFlights,1750957153.739156,1011685,80,1
6,UpdateReservation,1750957154.241220,391,50,1
3,FindOpenSeats,1750957154.241631,197692,50,1
6,UpdateReservation,1750957154.283043,247,37,1
3,FindOpenSeats,1750957154.283313,187906,37,1
6,UpdateReservation,1750957154.284060,162,91,1
3,FindOpenSeats,1750957154.284238,190535,91,1
6,UpdateReservation,1750957154.287350,157,34,1
2,FindFlights,1750957154.287525,1005856,34,1
1,DeleteReservation,1750957154.385239,58,51,1
6,UpdateReservation,1750957154.385316,270,51,1
6,UpdateReservation,1750957154.385609,84,51,1
4,NewReservation,1750957154.385714,3377803,51,1
4,NewReservation,1750957154.439390,2417,50,1
5,UpdateCustomer,1750957154.441831,124915,50,1
6,UpdateReservation,1750957154.471275,97,37,1
6,UpdateReservation,1750957154.471396,42,37,1
3,FindOpenSeats,1750957154.471451,11444,37,1
2,FindFlights,1750957154.474799,993720,91,1
6,UpdateReservation,1750957154.477015,51,59,1
4,NewReservation,1750957154.477083,3290695,59,1
3,FindOpenSeats,1750957154.482917,7287,37,1
6,UpdateReservation,1750957154.490225,44,37,1
2,FindFlights,1750957154.490281,1024773,37,1
5,UpdateCustomer,1750957154.503600,245246,1,1
3,FindOpenSeats,1750957154.530426,72389,28,1
3,FindOpenSeats,1750957154.544031,187792,14,1
6,UpdateReservation,1750957154.566782,229,50,1
3,FindOpenSeats,1750957154.567055,8770,50,1
3,FindOpenSeats,1750957154.567346,192599,84,1
4,NewReservation,1750957154.575886,3135086,50,1
6,UpdateReservation,1750957154.585572,56,57,1
5,UpdateCustomer,1750957154.585641,92413,57,1
5,UpdateCustomer,1750957154.595749,196349,70,1
2,FindFlights,1750957154.602869,978445,28,1
1,DeleteReservation,1750957154.619258,48,19,1
5,UpdateCustomer,1750957154.619324,199490,19,1
4,NewReservation,1750957154.628743,1422,76,1
3,FindOpenSeats,1750957154.630184,188630,76,1
2,FindFlights,1750957154.646528,960609,5,1
5,UpdateCustomer,1750957154.659828,180287,82,1
6,UpdateReservation,1750957154.678096,109,57,1
6,UpdateReservation,1750957154.678227,39,57,1
3,FindOpenSeats,1750957154.678278,9249,57,1
4,NewReservation,1750957154.687554,3031768,57,1
3,FindOpenSeats,1750957154.692343,8886,98,1
4,NewReservation,1750957154.701264,3070675,98,1
4,NewReservation,1750957154.717345,1219,99,1
3,FindOpenSeats,1750957154.718586,122176,99,1
4,NewReservation,1750957154.731854,3041455,14,1
5,UpdateCustomer,1750957154.736370,15878,22,1
1,DeleteReservation,1750957154.739165,27,83,1
2,FindFlights,1750957154.739208,965919,83,1
4,NewReservation,1750957154.747058,1121,23,1
3,FindOpenSeats,1750957154.748197,123677,23,1
4,NewReservation,1750957154.748895,2972668,1,1
3,FindOpenSeats,1750957154.750864,8358,80,1
3,FindOpenSeats,1750957154.752270,58065,22,1
4,NewReservation,1750957154.757060,3010542,62,1
2,FindFlights,1750957154.759251,979887,80,1
3,FindOpenSeats,1750957154.759968,9542,84,1
3,FindOpenSeats,1750957154.769547,7212,84,1
6,UpdateReservation,1750957154.773019,69,6,1
3,FindOpenSeats,1750957154.773100,9189,6,1
3,FindOpenSeats,1750957154.776789,11137,84,1
1,DeleteReservation,1750957154.782319,28,6,1
6,UpdateReservation,1750957154.782357,54,6,1
6,UpdateReservation,1750957154.782423,41,6,1
3,FindOpenSeats,1750957154.782484,6599,6,1
3,FindOpenSeats,1750957154.787950,8012,84,1
4,NewReservation,1750957154.789112,2981836,6,1
3,FindOpenSeats,1750957154.792122,69870,70,1
4,NewReservation,1750957154.795993,2977370,84,1
4,NewReservation,1750957154.810370,2909581,22,1
3,FindOpenSeats,1750957154.818848,9201,76,1
3,FindOpenSeats,1750957154.818850,71430,19,1
4,NewReservation,1750957154.821330,2950123,42,1
1,DeleteReservation,1750957154.828079,31,76,1
1,DeleteReservation,1750957154.828126,15,76,1
6,UpdateReservation,1750957154.828156,57,76,1
5,UpdateCustomer,1750957154.828233,73688,76,1
6,UpdateReservation,1750957154.840150,77,82,1
3,FindOpenSeats,1750957154.840254,69757,82,1
3,FindOpenSeats,1750957154.840784,7827,99,1
3,FindOpenSeats,1750957154.848638,7994,99,1
3,FindOpenSeats,1750957154.856655,8807,99,1
1,DeleteReservation,1750957154.862034,34,70,1
3,FindOpenSeats,1750957154.862083,8555,70,1
5,UpdateCustomer,1750957154.865485,81700,99,1
4,NewReservation,1750957154.867197,2912239,36,1
5,UpdateCustomer,1750957154.870658,15575,70,1
4,NewReservation,1750957154.871898,2912910,23,1
4,NewReservation,1750957154.886310,2834679,70,1
3,FindOpenSeats,1750957154.888386,8320,46,1
5,UpdateCustomer,1750957154.890302,25992,19,1
4,NewReservation,1750957154.896725,2882606,46,1
6,UpdateReservation,1750957154.901947,69,76,1
3,FindOpenSeats,1750957154.902031,8158,76,1
6,UpdateReservation,1750957154.910034,42,82,1
3,FindOpenSeats,1750957154.910094,6489,82,1
1,DeleteReservation,1750957154.910211,19,76,1
3,FindOpenSeats,1750957154.910239,6416,76,1
3,FindOpenSeats,1750957154.916319,6811,19,1
1,DeleteReservation,1750957154.916604,22,82,1
3,FindOpenSeats,1750957154.916641,6831,82,1
3,FindOpenSeats,1750957154.916680,7227,76,1
6,UpdateReservation,1750957154.923153,38,19,1
5,UpdateCustomer,1750957154.923207,20329,19,1
4,NewReservation,1750957154.923496,2797190,82,1
2,FindFlights,1750957154.923933,1011004,76,1
3,FindOpenSeats,1750957154.943558,9296,19,1
1,DeleteReservation,1750957154.947208,18,99,1
2,FindFlights,1750957154.947236,901105,99,1
3,FindOpenSeats,1750957154.952893,857825,19,1
1,DeleteReservation,1750957154.957029,18,65,1
3,FindOpenSeats,1750957154.957056,76284,65,1
2,FindFlights,1750957154.963784,905463,95,1
5,UpdateCustomer,1750957154.968388,28456,56,1
3,FindOpenSeats,1750957154.989831,9774,3,1
2,FindFlights,1750957154.996877,864363,56,1
2,FindFlights,1750957154.999631,906909,3,1
4,NewReservation,1750957155.001037,2721178,55,1
4,NewReservation,1750957155.023821,2750091,38,1
4,NewReservation,1750957155.033367,1607,65,1
2,FindFlights,1750957155.034996,960476,65,1
5,UpdateCustomer,1750957155.050824,81161,60,1
3,FindOpenSeats,1750957155.066071,9065,78,1
3,FindOpenSeats,1750957155.075161,8964,78,1
6,UpdateReservation,1750957155.075220,87,61,1
4,NewReservation,1750957155.075326,2707234,61,1
4,NewReservation,1750957155.084153,2633759,78,1
4,NewReservation,1750957155.129407,2646252,90,1
