Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
6,UpdateReservation,1745346268.637005,7766,8,1
3,FindOpenSeats,1745346268.638397,5212,9,1
3,FindOpenSeats,1745346268.639983,4608,5,1
4,NewReservation,1745346268.640596,17870,1,1
2,FindFlights,1745346268.643625,519224,9,1
1,DeleteReservation,1745346268.644061,29329,14,1
3,FindOpenSeats,1745346268.644614,5376,5,1
3,FindOpenSeats,1745346268.644786,5289,8,1
3,FindOpenSeats,1745346268.644846,5809,13,1
3,FindOpenSeats,1745346268.645769,5142,19,1
3,FindOpenSeats,1745346268.649000,5419,17,1
3,FindOpenSeats,1745346268.650007,5671,5,1
4,NewReservation,1745346268.650091,18007,8,1
4,NewReservation,1745346268.650670,18183,13,1
1,DeleteReservation,1745346268.650926,12054,19,1
4,NewReservation,1745346268.654332,8321,11,1
4,NewReservation,1745346268.654436,17150,17,1
1,DeleteReservation,1745346268.655694,32671,5,1
3,FindOpenSeats,1745346268.656155,5058,16,1
3,FindOpenSeats,1745346268.658485,5055,1,1
3,FindOpenSeats,1745346268.660681,5400,10,1
4,NewReservation,1745346268.661228,17883,16,1
2,FindFlights,1745346268.662009,492208,12,1
3,FindOpenSeats,1745346268.662671,4941,11,1
4,NewReservation,1745346268.662998,17109,19,1
2,FindFlights,1745346268.663556,514827,1,1
3,FindOpenSeats,1745346268.665543,5538,2,1
5,UpdateCustomer,1745346268.666098,18334,10,1
4,NewReservation,1745346268.667628,18378,11,1
6,UpdateReservation,1745346268.668116,7980,8,1
2,FindFlights,1745346268.668870,490243,13,1
3,FindOpenSeats,1745346268.671103,4561,2,1
2,FindFlights,1745346268.671600,482939,17,1
6,UpdateReservation,1745346268.673408,35,14,1
3,FindOpenSeats,1745346268.673452,5343,14,1
3,FindOpenSeats,1745346268.675681,5237,2,1
3,FindOpenSeats,1745346268.676112,5347,8,1
2,FindFlights,1745346268.678819,475608,14,1
3,FindOpenSeats,1745346268.679127,5212,16,1
2,FindFlights,1745346268.680125,474492,19,1
3,FindOpenSeats,1745346268.680933,5899,2,1
3,FindOpenSeats,1745346268.681476,5362,8,1
4,NewReservation,1745346268.684362,7068,16,1
3,FindOpenSeats,1745346268.684452,5811,10,1
4,NewReservation,1745346268.686026,1446612,11,1
4,NewReservation,1745346268.686849,1445339,2,1
4,NewReservation,1745346268.686854,1444711,8,1
3,FindOpenSeats,1745346268.688381,5015,5,1
3,FindOpenSeats,1745346268.690280,5303,10,1
4,NewReservation,1745346268.691453,1440710,16,1
4,NewReservation,1745346268.693418,1438759,5,1
4,NewReservation,1745346268.695604,1436194,10,1
2,FindFlights,1745346269.146357,503137,6,1
3,FindOpenSeats,1745346269.153804,6400,0,1
3,FindOpenSeats,1745346269.154230,6112,12,1
4,NewReservation,1745346269.154462,977716,14,1
3,FindOpenSeats,1745346269.154593,5723,17,1
6,UpdateReservation,1745346269.154638,85,19,1
6,UpdateReservation,1745346269.154735,20,19,1
5,UpdateCustomer,1745346269.154764,11210,19,1
1,DeleteReservation,1745346269.159132,973165,13,1
5,UpdateCustomer,1745346269.160226,12012,0,1
1,DeleteReservation,1745346269.160335,977528,17,1
6,UpdateReservation,1745346269.160359,8289,12,1
4,NewReservation,1745346269.161724,970681,4,1
4,NewReservation,1745346269.161960,971592,7,1
3,FindOpenSeats,1745346269.162866,4464,9,1
6,UpdateReservation,1745346269.165992,32,19,1
4,NewReservation,1745346269.166031,966522,19,1
3,FindOpenSeats,1745346269.167349,5406,9,1
3,FindOpenSeats,1745346269.168665,3649,12,1
4,NewReservation,1745346269.168714,964368,3,1
3,FindOpenSeats,1745346269.172258,5120,0,1
6,UpdateReservation,1745346269.172329,8501,12,1
2,FindFlights,1745346269.172772,469860,9,1
3,FindOpenSeats,1745346269.176529,5602,18,1
1,DeleteReservation,1745346269.177393,14,0,1
6,UpdateReservation,1745346269.177415,7749,0,1
3,FindOpenSeats,1745346269.178405,5403,1,1
3,FindOpenSeats,1745346269.180847,6092,12,1
4,NewReservation,1745346269.182147,951239,18,1
4,NewReservation,1745346269.183831,948763,1,1
3,FindOpenSeats,1745346269.185180,5430,0,1
1,DeleteReservation,1745346269.186955,946079,12,1
3,FindOpenSeats,1745346269.188239,6541,15,1
4,NewReservation,1745346269.190630,942476,0,1
3,FindOpenSeats,1745346269.194801,6827,15,1
5,UpdateCustomer,1745346269.201650,14477,15,1
5,UpdateCustomer,1745346269.216159,12328,15,1
2,FindFlights,1745346269.228515,485625,15,1
6,UpdateReservation,1745346269.642668,5566,9,1
2,FindFlights,1745346269.648248,475161,9,1
4,NewReservation,1745346269.649535,483707,6,1
4,NewReservation,1745346269.714165,418869,15,1
2,FindFlights,1745346270.123445,492448,9,1
6,UpdateReservation,1745346270.131594,10232,8,1
3,FindOpenSeats,1745346270.131817,6053,10,1
3,FindOpenSeats,1745346270.132201,6161,14,1
4,NewReservation,1745346270.132202,959915,16,1
4,NewReservation,1745346270.132202,8482,5,1
4,NewReservation,1745346270.132215,959606,2,1
3,FindOpenSeats,1745346270.132331,4958,13,1
3,FindOpenSeats,1745346270.132426,7451,4,1
4,NewReservation,1745346270.132569,959609,19,1
3,FindOpenSeats,1745346270.132615,6557,1,1
6,UpdateReservation,1745346270.132659,9682,11,1
