Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
5,DeleteRecord,1744833725.511895,2300,14,1
3,ScanRecord,1744833725.512055,22117,12,1
3,ScanRecord,1744833725.512110,21596,0,1
1,ReadRecord,1744833725.512552,3009,19,1
1,ReadRecord,1744833725.513243,93496,5,1
4,UpdateRecord,1744833725.513662,3294,17,1
6,ReadModifyWriteRecord,1744833725.514049,193398,11,1
1,ReadRecord,1744833725.514233,3025,14,1
6,ReadModifyWriteRecord,1744833725.514698,192779,16,1
3,ScanRecord,1744833725.515586,106194,8,1
1,ReadRecord,1744833725.515591,3189,19,1
1,ReadRecord,1744833725.515594,3140,4,1
1,ReadRecord,1744833725.515596,3121,3,1
1,ReadRecord,1744833725.516043,91610,13,1
2,InsertRecord,1744833725.516969,19290,17,1
1,ReadRecord,1744833725.517278,90719,14,1
5,DeleteRecord,1744833725.518730,17203,3,1
1,ReadRecord,1744833725.518755,3021,4,1
1,ReadRecord,1744833725.518794,3185,19,1
4,UpdateRecord,1744833725.521790,14103,4,1
1,ReadRecord,1744833725.521993,3320,19,1
3,ScanRecord,1744833725.525328,91386,19,1
1,ReadRecord,1744833725.526152,81299,6,1
1,ReadRecord,1744833725.527246,3778,18,1
5,DeleteRecord,1744833725.531061,5063,18,1
5,DeleteRecord,1744833725.531676,5402,9,1
1,ReadRecord,1744833725.532843,3176,10,1
6,ReadModifyWriteRecord,1744833725.533253,174324,1,1
1,ReadRecord,1744833725.533602,74419,2,1
5,DeleteRecord,1744833725.533723,117022,0,1
1,ReadRecord,1744833725.534189,73972,12,1
1,ReadRecord,1744833725.535908,2960,4,1
1,ReadRecord,1744833725.535949,2736,3,1
1,ReadRecord,1744833725.536044,2805,10,1
1,ReadRecord,1744833725.536140,72080,18,1
3,ScanRecord,1744833725.536275,85980,17,1
1,ReadRecord,1744833725.537093,3242,9,1
4,UpdateRecord,1744833725.538703,171078,3,1
1,ReadRecord,1744833725.538869,70840,10,1
1,ReadRecord,1744833725.538884,71057,4,1
1,ReadRecord,1744833725.540360,3695,9,1
3,ScanRecord,1744833725.544077,72600,9,1
1,ReadRecord,1744833725.606622,3253,15,1
5,DeleteRecord,1744833725.606759,43681,5,1
1,ReadRecord,1744833725.607468,3356,6,1
5,DeleteRecord,1744833725.607675,42662,13,1
4,UpdateRecord,1744833725.608013,43364,14,1
1,ReadRecord,1744833725.608047,2508,2,1
3,ScanRecord,1744833725.608177,12295,12,1
6,ReadModifyWriteRecord,1744833725.608236,99325,18,1
1,ReadRecord,1744833725.609727,2676,10,1
3,ScanRecord,1744833725.609890,12462,15,1
3,ScanRecord,1744833725.609957,11653,4,1
