Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
3,FindOpenSeats,1744840641.574426,5089,5,1
4,NewReservation,1744840641.576229,38072,2,1
3,FindOpenSeats,1744840641.577117,5368,15,1
3,FindOpenSeats,1744840641.578045,4927,4,1
6,UpdateReservation,1744840641.578384,30,10,1
5,UpdateCustomer,1744840641.578423,22744,10,1
2,FindFlights,1744840641.578561,29044,16,1
3,FindOpenSeats,1744840641.579151,4716,3,1
4,NewReservation,1744840641.579532,54946,5,1
4,NewReservation,1744840641.581903,52832,1,1
3,FindOpenSeats,1744840641.582517,5479,15,1
2,FindFlights,1744840641.582825,19144,11,1
3,FindOpenSeats,1744840641.582848,6102,18,1
4,NewReservation,1744840641.582990,11760,4,1
3,FindOpenSeats,1744840641.583884,5459,3,1
1,DeleteReservation,1744840641.588015,20,15,1
3,FindOpenSeats,1744840641.588043,5489,15,1
3,FindOpenSeats,1744840641.588063,5900,12,1
4,NewReservation,1744840641.588130,46967,7,1
3,FindOpenSeats,1744840641.588966,5916,18,1
3,FindOpenSeats,1744840641.589359,5237,3,1
3,FindOpenSeats,1744840641.593557,10785,15,1
1,DeleteReservation,1744840641.593977,85268,12,1
3,FindOpenSeats,1744840641.594616,9888,3,1
5,UpdateCustomer,1744840641.594769,39375,4,1
2,FindFlights,1744840641.594897,22650,18,1
1,DeleteReservation,1744840641.601187,34123,10,1
5,UpdateCustomer,1744840641.601996,33271,11,1
6,UpdateReservation,1744840641.603452,49,9,1
6,UpdateReservation,1744840641.603515,20,9,1
2,FindFlights,1744840641.603543,27262,9,1
3,FindOpenSeats,1744840641.603994,5852,8,1
1,DeleteReservation,1744840641.604356,14,15,1
5,UpdateCustomer,1744840641.604378,31215,15,1
6,UpdateReservation,1744840641.604524,29244,3,1
6,UpdateReservation,1744840641.606119,31,14,1
1,DeleteReservation,1744840641.606157,54009,14,1
2,FindFlights,1744840641.606634,20379,6,1
1,DeleteReservation,1744840641.607624,14,16,1
5,UpdateCustomer,1744840641.607643,27776,16,1
2,FindFlights,1744840641.609860,19921,8,1
2,FindFlights,1744840641.614189,28085,0,1
6,UpdateReservation,1744840641.614275,36568,17,1
4,NewReservation,1744840641.614327,65957,2,1
4,NewReservation,1744840641.614332,65898,13,1
6,UpdateReservation,1744840641.617563,16252,18,1
2,FindFlights,1744840641.627029,45560,6,1
6,UpdateReservation,1744840641.629811,20897,8,1
5,UpdateCustomer,1744840641.630821,28967,9,1
2,FindFlights,1744840641.633787,21280,3,1
6,UpdateReservation,1744840641.633831,44,18,1
5,UpdateCustomer,1744840641.633881,44067,18,1
4,NewReservation,1744840641.634165,46131,4,1
3,FindOpenSeats,1744840641.634512,5773,5,1
5,UpdateCustomer,1744840641.634754,43291,1,1
2,FindFlights,1744840641.635114,29169,7,1
3,FindOpenSeats,1744840641.635285,5637,11,1
1,DeleteReservation,1744840641.635328,68109,10,1
3,FindOpenSeats,1744840641.635445,6016,16,1
1,DeleteReservation,1744840641.635613,18,15,1
3,FindOpenSeats,1744840641.635642,5053,15,1
3,FindOpenSeats,1744840641.640302,5407,5,1
3,FindOpenSeats,1744840641.640712,5035,15,1
6,UpdateReservation,1744840641.640949,48,11,1
6,UpdateReservation,1744840641.641014,26,11,1
3,FindOpenSeats,1744840641.641052,5094,11,1
4,NewReservation,1744840641.641475,38585,16,1
3,FindOpenSeats,1744840641.642288,4969,0,1
5,UpdateCustomer,1744840641.645732,56003,5,1
1,DeleteReservation,1744840641.645759,14,15,1
5,UpdateCustomer,1744840641.645778,34374,15,1
2,FindFlights,1744840641.646159,22844,11,1
3,FindOpenSeats,1744840641.647270,5001,0,1
5,UpdateCustomer,1744840641.650733,29656,8,1
4,NewReservation,1744840641.650857,52786,17,1
2,FindFlights,1744840641.652293,19562,0,1
4,NewReservation,1744840641.655083,48494,3,1
1,DeleteReservation,1744840641.659805,44220,9,1
2,FindFlights,1744840641.660191,64594,14,1
3,FindOpenSeats,1744840641.664302,5088,7,1
4,NewReservation,1744840641.669032,36078,11,1
3,FindOpenSeats,1744840641.669402,4668,7,1
3,FindOpenSeats,1744840641.671874,4771,0,1
5,UpdateCustomer,1744840641.672603,31543,6,1
3,FindOpenSeats,1744840641.674084,5085,7,1
3,FindOpenSeats,1744840641.676663,5288,0,1
3,FindOpenSeats,1744840641.677963,4902,18,1
1,DeleteReservation,1744840641.678059,56959,1,1
3,FindOpenSeats,1744840641.679183,4954,7,1
5,UpdateCustomer,1744840641.679259,25342,12,1
3,FindOpenSeats,1744840641.680089,5708,16,1
3,FindOpenSeats,1744840641.680170,4686,15,1
6,UpdateReservation,1744840641.680247,46,13,1
5,UpdateCustomer,1744840641.680304,75272,2,1
6,UpdateReservation,1744840641.680318,24,13,1
5,UpdateCustomer,1744840641.680326,24390,4,1
3,FindOpenSeats,1744840641.680355,5521,13,1
1,DeleteReservation,1744840641.680406,45199,8,1
6,UpdateReservation,1744840641.681126,47,19,1
2,FindFlights,1744840641.681185,18942,19,1
2,FindFlights,1744840641.681974,17750,0,1
4,NewReservation,1744840641.682880,52000,18,1
6,UpdateReservation,1744840641.684152,20891,7,1
4,NewReservation,1744840641.684874,50214,15,1
2,FindFlights,1744840641.685812,28881,16,1
2,FindFlights,1744840641.685890,20268,13,1
3,FindOpenSeats,1744840641.699740,5688,0,1
6,UpdateReservation,1744840641.700156,73,19,1
3,FindOpenSeats,1744840641.700245,5324,19,1
1,DeleteReservation,1744840641.701757,53550,5,1
1,DeleteReservation,1744840641.703455,17,10,1
1,DeleteReservation,1744840641.703481,8,10,1
5,UpdateCustomer,1744840641.703496,50001,10,1
6,UpdateReservation,1744840641.703595,48885,3,1
6,UpdateReservation,1744840641.703662,2737,17,1
3,FindOpenSeats,1744840641.704040,5291,9,1
1,DeleteReservation,1744840641.704162,50253,6,1
3,FindOpenSeats,1744840641.704616,5564,12,1
1,DeleteReservation,1744840641.704732,50088,4,1
6,UpdateReservation,1744840641.705059,48546,7,1
4,NewReservation,1744840641.705128,74266,11,1
6,UpdateReservation,1744840641.705444,47197,0,1
3,FindOpenSeats,1744840641.705583,5521,19,1
4,NewReservation,1744840641.706180,73144,13,1
4,NewReservation,1744840641.706416,73415,17,1
1,DeleteReservation,1744840641.709354,22,9,1
3,FindOpenSeats,1744840641.709383,5390,9,1
4,NewReservation,1744840641.710201,69532,12,1
2,FindFlights,1744840641.711119,20936,19,1
3,FindOpenSeats,1744840641.714718,5036,16,1
3,FindOpenSeats,1744840641.714787,5004,9,1
4,NewReservation,1744840641.719768,59556,16,1
6,UpdateReservation,1744840641.719803,33,9,1
6,UpdateReservation,1744840641.719844,13,9,1
4,NewReservation,1744840641.719863,59718,9,1
6,UpdateReservation,1744840641.724800,28,14,1
3,FindOpenSeats,1744840641.724836,5229,14,1
3,FindOpenSeats,1744840641.725620,4692,8,1
3,FindOpenSeats,1744840641.730093,5707,14,1
6,UpdateReservation,1744840641.730325,48320,8,1
5,UpdateCustomer,1744840641.732070,47543,19,1
3,FindOpenSeats,1744840641.734894,4964,18,1
4,NewReservation,1744840641.735036,73134,1,1
3,FindOpenSeats,1744840641.735100,5028,15,1
1,DeleteReservation,1744840641.735817,43053,14,1
6,UpdateReservation,1744840641.739875,30,18,1
3,FindOpenSeats,1744840641.739912,5623,18,1
5,UpdateCustomer,1744840641.740142,39182,15,1
4,NewReservation,1744840641.745557,62377,18,1
4,NewReservation,1744840641.752498,29544,3,1
3,FindOpenSeats,1744840641.752666,5562,0,1
4,NewReservation,1744840641.753513,31332,10,1
4,NewReservation,1744840641.753632,29594,7,1
1,DeleteReservation,1744840641.754431,16,6,1
4,NewReservation,1744840641.754452,59334,6,1
6,UpdateReservation,1744840641.754837,81,4,1
3,FindOpenSeats,1744840641.754932,4913,4,1
6,UpdateReservation,1744840641.755325,29532,5,1
3,FindOpenSeats,1744840641.755590,5630,2,1
2,FindFlights,1744840641.758243,31268,0,1
3,FindOpenSeats,1744840641.759862,4807,4,1
2,FindFlights,1744840641.761236,16833,2,1
6,UpdateReservation,1744840641.764685,35,4,1
2,FindFlights,1744840641.764732,35151,4,1
4,NewReservation,1744840641.778090,30055,2,1
2,FindFlights,1744840641.778671,26563,8,1
4,NewReservation,1744840641.778885,49191,14,1
3,FindOpenSeats,1744840641.779343,5560,15,1
4,NewReservation,1744840641.779346,46886,13,1
3,FindOpenSeats,1744840641.779348,5713,16,1
3,FindOpenSeats,1744840641.779413,6222,11,1
3,FindOpenSeats,1744840641.779595,5436,9,1
3,FindOpenSeats,1744840641.779639,6076,19,1
3,FindOpenSeats,1744840641.779750,5795,12,1
1,DeleteReservation,1744840641.779850,37930,17,1
1,DeleteReservation,1744840641.782063,37231,3,1
3,FindOpenSeats,1744840641.783242,5048,7,1
1,DeleteReservation,1744840641.784861,35271,10,1
4,NewReservation,1744840641.784869,30036,5,1
3,FindOpenSeats,1744840641.784918,4993,15,1
4,NewReservation,1744840641.785047,42986,9,1
1,DeleteReservation,1744840641.785073,32767,16,1
3,FindOpenSeats,1744840641.785561,5307,12,1
3,FindOpenSeats,1744840641.785651,5038,11,1
3,FindOpenSeats,1744840641.785729,6118,19,1
4,NewReservation,1744840641.788314,39922,7,1
4,NewReservation,1744840641.789528,31332,0,1
5,UpdateCustomer,1744840641.789928,24098,15,1
3,FindOpenSeats,1744840641.790702,4904,11,1
4,NewReservation,1744840641.790883,36817,12,1
4,NewReservation,1744840641.791861,33611,19,1
3,FindOpenSeats,1744840641.795627,4951,11,1
3,FindOpenSeats,1744840641.799900,5225,4,1
