Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
4,NewReservation,1750959342.709490,140806,44,1
2,FindFlights,1750959342.714176,117476,9,1
3,FindOpenSeats,1750959342.717135,10625,39,1
3,FindOpenSeats,1750959342.717265,10619,27,1
4,NewReservation,1750959342.717612,224833,49,1
1,DeleteReservation,1750959342.717784,224942,43,1
4,NewReservation,1750959342.717906,132966,8,1
4,NewReservation,1750959342.718096,224395,26,1
1,DeleteReservation,1750959342.718307,223651,34,1
1,DeleteReservation,1750959342.718513,858,13,1
6,UpdateReservation,1750959342.718951,973,4,1
5,UpdateCustomer,1750959342.719201,147823,28,1
1,DeleteReservation,1750959342.719344,879,10,1
3,FindOpenSeats,1750959342.719402,9954,13,1
4,NewReservation,1750959342.719977,223165,4,1
4,NewReservation,1750959342.720254,130324,10,1
4,NewReservation,1750959342.727816,216149,39,1
3,FindOpenSeats,1750959342.727904,9713,27,1
2,FindFlights,1750959342.729386,43719,13,1
1,DeleteReservation,1750959342.737661,204653,27,1
3,FindOpenSeats,1750959342.740879,10742,18,1
4,NewReservation,1750959342.740940,234356,47,1
2,FindFlights,1750959342.740967,196929,46,1
6,UpdateReservation,1750959342.741917,108038,42,1
3,FindOpenSeats,1750959342.742398,9841,1,1
1,DeleteReservation,1750959342.751260,994,41,1
1,DeleteReservation,1750959342.751705,190729,18,1
5,UpdateCustomer,1750959342.751711,115385,23,1
3,FindOpenSeats,1750959342.751855,10555,12,1
6,UpdateReservation,1750959342.751887,98004,36,1
5,UpdateCustomer,1750959342.752258,115371,1,1
4,NewReservation,1750959342.752272,223537,41,1
4,NewReservation,1750959342.762447,213274,12,1
3,FindOpenSeats,1750959342.773148,11141,13,1
3,FindOpenSeats,1750959342.773645,10469,30,1
1,DeleteReservation,1750959342.782636,126548,29,1
3,FindOpenSeats,1750959342.782779,9638,7,1
3,FindOpenSeats,1750959342.784133,8835,30,1
1,DeleteReservation,1750959342.784308,892,13,1
3,FindOpenSeats,1750959342.785229,9851,13,1
4,NewReservation,1750959342.792438,116799,7,1
6,UpdateReservation,1750959342.792822,74407,3,1
4,NewReservation,1750959342.792987,190030,30,1
1,DeleteReservation,1750959342.795098,753,13,1
3,FindOpenSeats,1750959342.795879,13612,13,1
3,FindOpenSeats,1750959342.804427,11759,32,1
4,NewReservation,1750959342.809513,132876,13,1
3,FindOpenSeats,1750959342.816225,10767,32,1
4,NewReservation,1750959342.816479,226860,2,1
1,DeleteReservation,1750959342.816531,957,48,1
2,FindFlights,1750959342.817505,252235,48,1
1,DeleteReservation,1750959342.817532,936,17,1
3,FindOpenSeats,1750959342.817698,10093,6,1
2,FindFlights,1750959342.817872,134818,40,1
3,FindOpenSeats,1750959342.818291,11813,38,1
3,FindOpenSeats,1750959342.818497,10856,17,1
5,UpdateCustomer,1750959342.818681,89745,31,1
4,NewReservation,1750959342.827020,148763,32,1
5,UpdateCustomer,1750959342.827822,113981,6,1
2,FindFlights,1750959342.829376,73765,17,1
1,DeleteReservation,1750959342.830128,881,38,1
3,FindOpenSeats,1750959342.831031,11427,38,1
3,FindOpenSeats,1750959342.831685,10902,9,1
4,NewReservation,1750959342.833360,209912,16,1
4,NewReservation,1750959342.842492,184664,38,1
3,FindOpenSeats,1750959342.842605,11481,9,1
6,UpdateReservation,1750959342.849924,126072,36,1
4,NewReservation,1750959342.849987,132941,42,1
4,NewReservation,1750959342.850076,211280,24,1
4,NewReservation,1750959342.850353,210295,44,1
6,UpdateReservation,1750959342.850612,1053,10,1
5,UpdateCustomer,1750959342.850673,124564,25,1
3,FindOpenSeats,1750959342.850915,10012,8,1
4,NewReservation,1750959342.851513,209774,20,1
2,FindFlights,1750959342.851699,345769,10,1
3,FindOpenSeats,1750959342.852496,10920,37,1
3,FindOpenSeats,1750959342.854111,10104,9,1
5,UpdateCustomer,1750959342.860963,113823,8,1
4,NewReservation,1750959342.863449,197722,37,1
3,FindOpenSeats,1750959342.864239,10491,9,1
3,FindOpenSeats,1750959342.867069,10339,28,1
3,FindOpenSeats,1750959342.867125,9717,23,1
4,NewReservation,1750959342.867247,115599,3,1
3,FindOpenSeats,1750959342.867662,9688,1,1
3,FindOpenSeats,1750959342.872120,9319,45,1
4,NewReservation,1750959342.873406,139784,15,1
3,FindOpenSeats,1750959342.874748,10001,9,1
1,DeleteReservation,1750959342.876863,904,23,1
3,FindOpenSeats,1750959342.877375,10188,1,1
4,NewReservation,1750959342.877433,147967,28,1
3,FindOpenSeats,1750959342.877794,9835,23,1
3,FindOpenSeats,1750959342.881467,9600,45,1
6,UpdateReservation,1750959342.883649,762,33,1
2,FindFlights,1750959342.884453,255205,33,1
6,UpdateReservation,1750959342.884767,904,9,1
3,FindOpenSeats,1750959342.885690,9181,9,1
3,FindOpenSeats,1750959342.887581,9514,1,1
1,DeleteReservation,1750959342.887652,1047,23,1
1,DeleteReservation,1750959342.888719,740,23,1
6,UpdateReservation,1750959342.889485,86274,23,1
6,UpdateReservation,1750959342.891091,1050,45,1
1,DeleteReservation,1750959342.892164,759,45,1
3,FindOpenSeats,1750959342.892944,9167,45,1
6,UpdateReservation,1750959342.894889,760,9,1
4,NewReservation,1750959342.895673,131604,9,1
1,DeleteReservation,1750959342.897117,765,1,1
3,FindOpenSeats,1750959342.897901,10215,1,1
4,NewReservation,1750959342.902138,125890,45,1
6,UpdateReservation,1750959342.903163,105355,17,1
4,NewReservation,1750959342.905805,137535,22,1
6,UpdateReservation,1750959342.908135,100384,1,1
3,FindOpenSeats,1750959342.908456,10321,31,1
6,UpdateReservation,1750959342.909209,1027,29,1
4,NewReservation,1750959342.909270,210726,7,1
4,NewReservation,1750959342.910254,208761,29,1
4,NewReservation,1750959342.918827,108564,31,1
3,FindOpenSeats,1750959342.931620,9402,0,1
6,UpdateReservation,1750959342.937935,89867,46,1
6,UpdateReservation,1750959342.941046,1460,0,1
3,FindOpenSeats,1750959342.941835,11420,6,1
5,UpdateCustomer,1750959342.941995,84817,34,1
3,FindOpenSeats,1750959342.942348,10560,27,1
3,FindOpenSeats,1750959342.942420,12765,13,1
1,DeleteReservation,1750959342.942471,960,18,1
5,UpdateCustomer,1750959342.942479,118865,49,1
6,UpdateReservation,1750959342.942529,84552,26,1
2,FindFlights,1750959342.942541,439776,0,1
2,FindFlights,1750959342.942778,404390,43,1
1,DeleteReservation,1750959342.943181,52864,4,1
3,FindOpenSeats,1750959342.943456,11047,18,1
3,FindOpenSeats,1750959342.943999,10793,39,1
3,FindOpenSeats,1750959342.952727,10741,40,1
5,UpdateCustomer,1750959342.952932,108176,27,1
3,FindOpenSeats,1750959342.953285,9747,6,1
6,UpdateReservation,1750959342.954527,72589,18,1
3,FindOpenSeats,1750959342.954816,10452,39,1
3,FindOpenSeats,1750959342.955209,9785,13,1
3,FindOpenSeats,1750959342.959747,10534,21,1
3,FindOpenSeats,1750959342.963053,10085,6,1
2,FindFlights,1750959342.963487,483950,40,1
6,UpdateReservation,1750959342.965033,153883,13,1
1,DeleteReservation,1750959342.965295,154613,39,1
3,FindOpenSeats,1750959342.970304,9377,21,1
2,FindFlights,1750959342.973157,71655,6,1
6,UpdateReservation,1750959342.974824,863,8,1
3,FindOpenSeats,1750959342.975265,10924,25,1
3,FindOpenSeats,1750959342.975330,10796,47,1
4,NewReservation,1750959342.975713,146412,8,1
2,FindFlights,1750959342.975749,61304,12,1
5,UpdateCustomer,1750959342.975788,84978,23,1
4,NewReservation,1750959342.975814,224716,32,1
3,FindOpenSeats,1750959342.975837,10681,41,1
2,FindFlights,1750959342.976050,98638,36,1
2,FindFlights,1750959342.979706,246465,21,1
6,UpdateReservation,1750959342.980533,958,35,1
6,UpdateReservation,1750959342.981518,859,35,1
5,UpdateCustomer,1750959342.982402,111512,35,1
5,UpdateCustomer,1750959342.982875,111443,3,1
5,UpdateCustomer,1750959342.982951,111649,42,1
3,FindOpenSeats,1750959342.983044,9862,30,1
6,UpdateReservation,1750959342.986159,7132,47,1
1,DeleteReservation,1750959342.986213,133201,25,1
1,DeleteReservation,1750959342.986536,190877,41,1
3,FindOpenSeats,1750959342.992939,9206,30,1
4,NewReservation,1750959342.993310,183780,47,1
4,NewReservation,1750959342.996070,149236,4,1
6,UpdateReservation,1750959343.002171,89985,30,1
3,FindOpenSeats,1750959343.008565,10785,17,1
3,FindOpenSeats,1750959343.008565,9948,1,1
3,FindOpenSeats,1750959343.013233,9755,15,1
3,FindOpenSeats,1750959343.018539,9756,1,1
4,NewReservation,1750959343.019373,125234,17,1
6,UpdateReservation,1750959343.023013,153206,15,1
3,FindOpenSeats,1750959343.025424,10419,28,1
1,DeleteReservation,1750959343.026855,8311,34,1
3,FindOpenSeats,1750959343.027108,10354,26,1
3,FindOpenSeats,1750959343.027144,9612,18,1
6,UpdateReservation,1750959343.027182,91705,38,1
6,UpdateReservation,1750959343.027310,1024,9,1
1,DeleteReservation,1750959343.027417,215219,31,1
2,FindFlights,1750959343.027829,488835,46,1
3,FindOpenSeats,1750959343.028048,9627,45,1
3,FindOpenSeats,1750959343.028321,11226,1,1
2,FindFlights,1750959343.028356,439253,9,1
5,UpdateCustomer,1750959343.035187,109717,34,1
6,UpdateReservation,1750959343.035862,182589,28,1
4,NewReservation,1750959343.036791,141404,18,1
6,UpdateReservation,1750959343.037072,82499,12,1
1,DeleteReservation,1750959343.037481,140696,26,1
1,DeleteReservation,1750959343.037698,796,45,1
3,FindOpenSeats,1750959343.038521,10008,45,1
3,FindOpenSeats,1750959343.039571,10903,1,1
6,UpdateReservation,1750959343.042590,902,11,1
3,FindOpenSeats,1750959343.043304,11519,16,1
2,FindFlights,1750959343.043370,177480,22,1
6,UpdateReservation,1750959343.043372,100162,2,1
6,UpdateReservation,1750959343.043516,809,11,1
4,NewReservation,1750959343.043871,132838,14,1
4,NewReservation,1750959343.044347,123521,11,1
6,UpdateReservation,1750959343.044832,1301,6,1
4,NewReservation,1750959343.046154,121824,6,1
3,FindOpenSeats,1750959343.048554,10055,45,1
6,UpdateReservation,1750959343.050498,93264,1,1
3,FindOpenSeats,1750959343.054860,10903,16,1
1,DeleteReservation,1750959343.058637,1106,45,1
2,FindFlights,1750959343.059766,469447,45,1
5,UpdateCustomer,1750959343.060689,115122,44,1
3,FindOpenSeats,1750959343.060788,10352,23,1
6,UpdateReservation,1750959343.061134,2284,27,1
3,FindOpenSeats,1750959343.061200,10354,37,1
4,NewReservation,1750959343.061323,207857,20,1
3,FindOpenSeats,1750959343.061372,11478,49,1
1,DeleteReservation,1750959343.061386,13231,24,1
4,NewReservation,1750959343.063446,155154,27,1
3,FindOpenSeats,1750959343.065792,11900,16,1
2,FindFlights,1750959343.069766,537518,48,1
2,FindFlights,1750959343.071168,75293,23,1
3,FindOpenSeats,1750959343.071593,10752,37,1
2,FindFlights,1750959343.072888,135100,49,1
4,NewReservation,1750959343.074645,194284,24,1
3,FindOpenSeats,1750959343.074713,9801,36,1
4,NewReservation,1750959343.077716,165346,16,1
3,FindOpenSeats,1750959343.082373,13338,37,1
6,UpdateReservation,1750959343.084536,733,36,1
1,DeleteReservation,1750959343.085293,133167,36,1
1,DeleteReservation,1750959343.092189,126468,30,1
4,NewReservation,1750959343.093936,2295,35,1
6,UpdateReservation,1750959343.094344,5289,3,1
4,NewReservation,1750959343.094620,124004,42,1
3,FindOpenSeats,1750959343.095735,13184,37,1
5,UpdateCustomer,1750959343.096254,121417,35,1
1,DeleteReservation,1750959343.099657,118971,3,1
6,UpdateReservation,1750959343.108942,986,37,1
3,FindOpenSeats,1750959343.109948,10367,37,1
4,NewReservation,1750959343.118945,124098,38,1
3,FindOpenSeats,1750959343.118947,11991,13,1
4,NewReservation,1750959343.119044,234322,29,1
3,FindOpenSeats,1750959343.119440,9667,25,1
3,FindOpenSeats,1750959343.119599,11040,12,1
3,FindOpenSeats,1750959343.119930,11096,39,1
6,UpdateReservation,1750959343.120025,98384,7,1
3,FindOpenSeats,1750959343.120343,11541,37,1
2,FindFlights,1750959343.122146,239379,8,1
6,UpdateReservation,1750959343.129128,113309,25,1
