Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
5,DeleteRecord,1750889824.295682,944857,43,1
1,ReadRecord,1750889824.295863,10515,34,1
1,ReadRecord,1750889824.295877,11022,15,1
1,ReadRecord,1750889824.300355,20726,31,1
3,ScanRecord,1750889824.300395,195200,35,1
1,ReadRecord,1750889824.300452,10171,61,1
1,ReadRecord,1750889824.300529,10817,79,1
1,ReadRecord,1750889824.300922,11332,71,1
1,ReadRecord,1750889824.300969,9419,81,1
1,ReadRecord,1750889824.301981,8814,25,1
1,ReadRecord,1750889824.302061,10218,28,1
1,ReadRecord,1750889824.302371,18570,41,1
5,DeleteRecord,1750889824.302857,81256,98,1
1,ReadRecord,1750889824.303742,11049,88,1
1,ReadRecord,1750889824.303951,7827,49,1
1,ReadRecord,1750889824.303998,22201,95,1
6,ReadModifyWriteRecord,1750889824.305006,78735,86,1
3,ScanRecord,1750889824.305911,119625,68,1
3,ScanRecord,1750889824.306413,303048,34,1
1,ReadRecord,1750889824.306936,81890,15,1
1,ReadRecord,1750889824.307334,8097,65,1
4,UpdateRecord,1750889824.307410,76365,32,1
1,ReadRecord,1750889824.309769,7214,1,1
2,InsertRecord,1750889824.309976,74170,57,1
2,InsertRecord,1750889824.310421,73030,81,1
6,ReadModifyWriteRecord,1750889824.310667,73284,61,1
4,UpdateRecord,1750889824.310846,73495,25,1
4,UpdateRecord,1750889824.311384,129828,79,1
6,ReadModifyWriteRecord,1750889824.311818,71953,49,1
5,DeleteRecord,1750889824.312285,71246,71,1
1,ReadRecord,1750889824.312323,9491,28,1
1,ReadRecord,1750889824.312415,10755,96,1
1,ReadRecord,1750889824.314428,7949,62,1
1,ReadRecord,1750889824.314762,9579,76,1
2,InsertRecord,1750889824.314837,68925,88,1
3,ScanRecord,1750889824.315480,357756,65,1
1,ReadRecord,1750889824.317024,9017,1,1
3,ScanRecord,1750889824.318726,115184,21,1
1,ReadRecord,1750889824.320994,9353,41,1
1,ReadRecord,1750889824.321148,15518,31,1
3,ScanRecord,1750889824.321860,22291,28,1
1,ReadRecord,1750889824.322419,13753,62,1
6,ReadModifyWriteRecord,1750889824.323254,60828,96,1
1,ReadRecord,1750889824.324410,24539,76,1
5,DeleteRecord,1750889824.326098,57878,1,1
1,ReadRecord,1750889824.326256,9607,95,1
6,ReadModifyWriteRecord,1750889824.327525,56619,46,1
4,UpdateRecord,1750889824.327963,55830,8,1
3,ScanRecord,1750889824.330389,250589,41,1
1,ReadRecord,1750889824.331164,10408,26,1
1,ReadRecord,1750889824.331235,9427,56,1
3,ScanRecord,1750889824.331394,79384,63,1
1,ReadRecord,1750889824.335903,10494,95,1
4,UpdateRecord,1750889824.336218,48999,62,1
1,ReadRecord,1750889824.336733,10254,31,1
1,ReadRecord,1750889824.339638,12329,44,1
1,ReadRecord,1750889824.339923,8298,70,1
5,DeleteRecord,1750889824.340164,44164,85,1
6,ReadModifyWriteRecord,1750889824.340611,91052,75,1
1,ReadRecord,1750889824.340617,10500,48,1
6,ReadModifyWriteRecord,1750889824.340758,91607,56,1
5,DeleteRecord,1750889824.340948,99529,40,1
1,ReadRecord,1750889824.341369,11456,37,1
1,ReadRecord,1750889824.341621,46957,26,1
1,ReadRecord,1750889824.341805,42507,59,1
5,DeleteRecord,1750889824.341969,42239,53,1
1,ReadRecord,1750889824.344247,39267,28,1
1,ReadRecord,1750889824.346458,36963,95,1
3,ScanRecord,1750889824.347022,311710,31,1
1,ReadRecord,1750889824.348272,40305,70,1
5,DeleteRecord,1750889824.348995,63195,76,1
1,ReadRecord,1750889824.350909,36073,47,1
4,UpdateRecord,1750889824.351457,80197,48,1
5,DeleteRecord,1750889824.352891,920373,37,1
1,ReadRecord,1750889824.383247,23805,44,1
6,ReadModifyWriteRecord,1750889824.384197,78115,98,1
3,ScanRecord,1750889824.384201,113407,46,1
6,ReadModifyWriteRecord,1750889824.384209,923417,57,1
4,UpdateRecord,1750889824.384256,75909,53,1
2,InsertRecord,1750889824.384404,67791,85,1
1,ReadRecord,1750889824.384405,13592,25,1
6,ReadModifyWriteRecord,1750889824.384422,110539,59,1
2,InsertRecord,1750889824.384644,68874,96,1
6,ReadModifyWriteRecord,1750889824.384669,75476,95,1
1,ReadRecord,1750889824.384679,20804,81,1
6,ReadModifyWriteRecord,1750889824.384904,74758,1,1
1,ReadRecord,1750889824.385338,18844,62,1
1,ReadRecord,1750889824.385357,20323,61,1
1,ReadRecord,1750889824.385470,15006,88,1
1,ReadRecord,1750889824.386063,27070,6,1
3,ScanRecord,1750889824.386435,121315,49,1
1,ReadRecord,1750889824.387079,19893,32,1
1,ReadRecord,1750889824.387094,21763,47,1
1,ReadRecord,1750889824.387204,35629,8,1
3,ScanRecord,1750889824.387533,115956,45,1
